episode,startTime,endTime,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1274,142764.14,142869.34,105.20,141.047,47.086,11.248,21,0,1,0,53,10,1,4.361,0,13,3,5
1275,142869.34,142985.94,116.60,178.328,30.766,4.532,22,0,1,0,60,15,2,8.422,0,17,2,3
1276,142985.94,143102.06,116.12,210.000,38.273,9.322,23,0,1,0,62,17,3,13.535,0,21,1,1
1277,143102.06,143217.98,115.92,175.922,31.883,5.188,22,0,1,0,60,14,2,10.979,0,19,1,2
1278,143217.98,143369.30,151.32,284.328,41.609,9.147,27,0,2,0,75,19,7,12.182,0,23,3,1
1279,143369.30,143488.74,119.44,173.703,38.344,3.021,22,0,1,0,62,14,2,7.670,0,18,1,3
1280,143488.74,143597.44,108.70,181.734,30.969,9.529,22,0,1,0,59,16,2,9.475,0,20,1,1
1281,143597.44,143726.74,129.30,209.219,30.406,4.150,23,0,1,0,65,21,3,11.580,0,23,0,0
1282,143726.74,143795.14,68.40,134.266,26.172,3.370,20,0,0,0,53,11,0,5.865,0,17,1,2
1283,143795.14,143963.54,168.40,356.672,35.594,6.475,29,0,2,0,94,23,9,15.641,0,24,0,5
1284,143963.54,144081.72,118.18,155.672,26.492,5.835,21,0,1,0,56,13,1,6.316,0,17,2,2
1285,144081.72,144197.72,116.00,164.719,25.695,4.458,21,0,1,0,68,12,1,4.963,0,19,0,2
1286,144197.72,144319.10,121.38,302.766,40.078,7.521,27,0,1,0,86,15,7,13.836,0,23,1,3
1287,144319.10,144434.74,115.64,202.438,28.859,5.694,23,0,1,0,66,14,3,7.670,0,16,1,6
1288,144434.74,144595.80,161.06,197.734,31.266,4.001,23,0,2,0,66,12,3,11.279,0,18,0,5
1289,144595.80,144716.08,120.28,173.344,32.445,4.723,22,0,1,0,58,14,2,7.670,0,20,1,1
1290,144716.08,144841.48,125.40,191.500,31.273,8.791,23,0,1,0,69,10,3,8.121,0,17,0,6
1291,144841.48,144961.68,120.20,204.172,35.945,8.434,22,0,1,0,68,17,2,10.678,0,20,1,1
1292,144961.68,145030.04,68.36,136.234,24.750,5.047,20,0,0,0,56,11,0,8.422,0,18,0,2
1293,145030.04,145137.72,107.68,177.234,29.188,4.980,22,0,1,0,63,11,2,7.219,0,19,0,3
1294,145137.72,145255.18,117.46,173.344,33.164,3.893,22,0,1,0,59,11,2,7.971,0,17,3,2
1295,145255.18,145404.66,149.48,255.422,31.453,4.200,26,0,2,0,73,13,6,10.377,0,21,1,4
1296,145404.66,145521.12,116.46,180.766,30.711,6.068,22,0,1,0,62,13,2,11.279,0,19,0,3
1297,145521.12,145641.76,120.64,198.688,33.273,8.259,23,0,1,0,64,15,3,6.768,0,17,1,5
1298,145641.76,145788.40,146.64,201.203,28.211,3.412,23,0,2,0,66,18,3,9.775,0,19,1,3
1299,145788.40,145951.18,162.78,200.281,38.648,9.189,23,0,2,0,70,15,3,9.775,0,21,0,2
1300,145951.18,146059.22,108.04,173.641,40.438,5.246,22,0,1,0,60,10,2,7.219,0,16,0,6
1301,146059.22,146128.28,69.06,138.516,27.938,5.777,20,0,0,0,53,15,0,6.316,0,17,1,2
1302,146128.28,146253.34,125.06,221.234,30.703,2.341,24,0,2,0,67,21,4,9.475,0,19,4,1
1303,146253.34,146372.68,119.34,179.734,27.852,4.624,22,0,1,0,64,13,2,6.467,0,16,3,3
1304,146372.68,146460.34,87.66,135.656,28.523,6.931,21,0,1,0,49,10,1,5.715,0,16,2,3
1305,146460.34,146614.34,154.00,313.984,40.781,10.393,27,0,2,0,86,20,7,17.596,0,24,0,3
1306,146614.34,146724.58,110.24,167.250,29.383,7.844,21,0,1,0,62,15,1,6.467,0,17,1,3
1307,146724.58,146838.48,113.90,202.172,35.102,5.952,23,0,1,0,64,19,3,7.971,0,23,0,0
1308,146838.48,146956.52,118.04,158.813,24.500,3.719,21,0,1,0,62,11,1,10.678,0,16,1,4
1309,146956.52,147078.16,121.64,223.594,37.031,6.408,24,0,1,0,68,15,4,11.430,0,19,2,4
1310,147078.16,147187.72,109.56,221.406,32.523,9.587,23,0,1,0,73,16,3,11.730,0,20,1,2
1311,147187.72,147309.16,121.44,254.922,34.492,9.023,25,0,1,0,77,18,5,9.926,0,19,0,6
1312,147309.16,147425.84,116.68,269.688,35.430,9.488,26,0,1,0,71,19,6,16.242,0,21,2,3
1313,147425.84,147541.30,115.46,170.625,26.875,6.242,21,0,1,0,61,13,1,8.422,0,19,0,2
1314,147541.30,147663.40,122.10,182.688,35.883,7.313,22,0,1,0,61,18,2,8.121,0,18,1,3
1315,147663.40,147773.08,109.68,205.313,34.469,11.123,23,0,1,0,70,11,3,6.016,0,18,0,5
1316,147773.08,147887.66,114.58,142.688,38.070,3.793,21,0,1,0,51,13,1,5.414,0,17,1,3
1317,147887.66,148003.22,115.56,203.344,29.359,6.757,23,0,1,0,64,15,3,9.775,0,21,0,2
1318,148003.22,148115.48,112.26,187.000,27.766,3.470,22,0,1,0,61,15,2,9.625,0,19,1,3
1319,148115.48,148237.14,121.66,166.594,31.516,4.267,22,0,1,0,57,13,2,8.271,0,17,2,3
1320,148237.14,148347.48,110.34,188.156,28.750,5.578,22,0,1,0,64,15,2,7.971,0,20,0,2
1321,148347.48,148495.74,148.26,196.063,37.344,14.709,23,0,2,0,60,17,3,10.227,0,22,1,0
1322,148495.74,148624.52,128.78,148.656,29.539,8.010,21,0,1,0,56,10,1,7.670,0,18,1,2
1323,148624.52,148690.18,65.66,122.344,27.289,6.151,20,0,0,0,50,10,0,4.061,0,17,1,2
1324,148690.18,148805.70,115.52,185.219,26.078,1.677,22,0,1,0,66,13,2,8.873,0,19,0,3
1325,148805.70,148976.56,170.86,289.250,31.828,3.005,26,0,2,0,83,20,6,16.242,0,17,3,6
1326,148976.56,149087.98,111.42,293.531,39.594,8.600,26,0,1,0,80,18,6,16.994,0,24,0,2
1327,149087.98,149203.56,115.58,300.281,43.359,9.413,27,0,1,0,81,17,7,13.385,0,22,3,2
1328,149203.56,149306.00,102.44,168.906,26.141,4.399,21,0,1,0,57,17,1,7.670,0,19,1,1
1329,149306.00,149427.98,121.98,147.938,23.648,2.814,21,0,1,0,54,13,1,6.918,0,16,2,3
1330,149427.98,149548.30,120.32,218.031,31.516,3.735,24,0,1,0,65,16,4,12.182,0,21,1,2
1331,149548.30,149664.92,116.62,230.344,45.617,7.562,24,0,1,0,65,21,4,15.189,0,20,3,1
1332,149664.92,149767.30,102.38,163.719,27.461,4.208,21,0,1,0,58,14,1,5.264,0,16,1,4
1333,149767.30,149879.54,112.24,221.344,36.094,6.475,24,0,1,0,71,12,4,8.271,0,17,2,5
1334,149879.54,149998.38,118.84,233.156,31.711,7.662,24,0,1,0,70,16,4,11.881,0,20,1,3
1335,149998.38,150121.74,123.36,188.875,27.750,2.391,22,0,1,0,66,16,2,7.520,0,19,1,2
1336,150121.74,150273.72,151.98,328.625,42.141,9.712,29,0,2,0,86,13,9,15.039,0,21,2,6
1337,150273.72,150394.06,120.34,264.563,33.922,6.823,25,0,1,0,75,18,5,13.836,0,21,2,2
1338,150394.06,150509.62,115.56,225.031,31.563,4.848,24,0,1,0,65,15,4,13.986,0,19,2,3
1339,150509.62,150619.00,109.38,181.469,38.695,12.426,22,0,1,0,66,9,2,3.158,0,19,1,2
1340,150619.00,150738.68,119.68,193.469,25.836,3.544,22,0,1,0,69,13,2,10.678,0,20,0,2
1341,150738.68,150847.68,109.00,180.188,39.945,8.442,21,0,1,0,64,16,1,10.227,0,20,0,1
1342,150847.68,150960.42,112.74,231.125,31.945,7.379,24,0,1,0,74,12,4,7.520,0,18,1,5
1343,150960.42,151082.38,121.96,275.125,28.859,3.038,25,0,1,0,83,16,5,12.633,0,22,1,2
1344,151082.38,151241.34,158.96,212.531,30.852,5.155,24,0,2,0,65,15,4,7.971,0,18,0,6
1345,151241.34,151306.58,65.24,147.813,40.125,16.070,20,0,0,0,60,15,0,6.617,0,19,1,0
1346,151306.58,151375.22,68.64,130.469,27.406,6.807,20,0,0,0,49,12,0,6.166,0,18,0,2
1347,151375.22,151491.54,116.32,168.469,30.422,6.292,22,0,1,0,61,13,2,4.361,0,18,1,3
1348,151491.54,151604.34,112.80,152.031,32.063,11.223,21,0,1,0,61,9,1,4.662,0,18,0,3
1349,151604.34,151724.48,120.14,186.781,28.031,5.877,22,0,1,0,62,15,2,11.279,0,21,1,0
1350,151724.48,151791.24,66.76,128.438,38.000,6.375,20,0,0,0,52,10,0,4.211,0,16,1,3
1351,151791.24,151912.98,121.74,240.406,28.828,4.067,24,0,1,0,74,15,4,11.881,0,19,1,4
1352,151912.98,152099.18,186.20,345.844,35.594,4.881,28,0,2,0,95,17,8,16.393,0,23,1,4
1353,152099.18,152221.12,121.94,228.500,32.031,6.939,24,0,1,0,74,15,4,13.836,0,19,2,3
1354,152221.12,152347.70,126.58,239.188,31.000,6.906,24,0,1,0,76,15,4,10.227,0,20,1,3
1355,152347.70,152517.14,169.44,223.938,30.852,4.624,24,0,3,0,74,16,4,12.031,0,23,0,1
1356,152517.14,152637.00,119.86,192.063,29.766,5.063,22,0,1,0,67,16,2,7.520,0,20,1,1
1357,152637.00,152757.80,120.80,174.750,25.992,4.242,21,0,1,0,71,10,1,9.023,0,20,1,0
1358,152757.80,152869.22,111.42,191.125,26.891,5.196,22,0,1,0,62,11,2,11.730,0,21,0,1
1359,152869.22,152939.10,69.88,137.969,28.516,6.392,20,0,0,0,57,12,0,5.865,0,17,0,3
1360,152939.10,153054.84,115.74,204.594,24.359,0.913,23,0,1,0,63,15,3,11.279,0,19,2,2
1361,153054.84,153175.42,120.58,166.656,28.430,2.050,22,0,1,0,54,12,2,9.775,0,18,2,2
1362,153175.42,153295.96,120.54,169.125,27.969,4.217,21,0,1,0,55,13,1,10.828,0,16,2,3
1363,153295.96,153423.22,127.26,164.094,25.664,3.893,21,0,1,0,64,13,1,4.963,0,19,0,2
1364,153423.22,153596.30,173.08,284.594,34.430,7.363,26,0,2,0,82,21,6,12.783,0,22,0,4
1365,153596.30,153706.64,110.34,161.094,22.352,0.905,21,0,1,0,54,14,1,7.971,0,17,0,4
1366,153706.64,153837.00,130.36,166.281,29.047,6.956,21,0,1,0,68,11,1,10.076,0,17,0,4
1367,153837.00,153954.86,117.86,181.969,29.773,7.728,22,0,1,0,67,13,2,5.564,0,18,1,3
1368,153954.86,154085.96,131.10,201.875,27.445,4.192,23,0,1,0,66,12,3,9.324,0,19,2,2
1369,154085.96,154203.40,117.44,226.938,27.297,1.909,24,0,1,0,66,17,4,9.625,0,21,2,1
1370,154203.40,154313.62,110.22,191.625,24.961,2.083,22,0,1,0,67,11,2,10.527,0,18,0,4
1371,154313.62,154435.56,121.94,165.125,27.047,5.362,21,0,1,0,64,9,1,10.527,0,19,0,2
1372,154435.56,154560.16,124.60,199.188,24.664,2.299,22,0,1,0,62,23,2,13.535,0,22,0,0
1373,154560.16,154678.80,118.64,169.969,33.203,3.403,22,0,1,0,61,12,2,6.166,0,18,1,3
1374,154678.80,154800.16,121.36,225.406,27.906,4.150,24,0,1,0,70,12,4,10.979,0,18,2,4
1375,154800.16,154927.08,126.92,243.250,29.750,5.578,24,0,1,0,76,17,4,11.129,0,20,0,4
1376,154927.08,155043.20,116.12,196.938,26.688,4.449,22,0,1,0,72,14,2,6.617,0,18,0,4
1377,155043.20,155165.08,121.88,217.500,37.461,4.740,24,0,1,0,63,16,4,9.625,0,16,1,7
1378,155165.08,155330.64,165.56,299.625,39.141,8.118,27,0,2,0,80,20,7,12.934,0,20,2,5
1379,155330.64,155399.30,68.66,134.844,22.047,2.175,20,0,0,0,55,10,0,7.068,0,17,1,2
1380,155399.30,155529.02,129.72,242.219,28.445,4.723,24,0,1,0,73,18,4,12.182,0,19,2,3
1381,155529.02,155648.80,119.78,148.875,26.180,4.972,21,0,1,0,56,14,1,4.211,0,17,2,2
1382,155648.80,155767.60,118.80,208.313,30.156,3.885,24,0,1,0,69,9,4,8.121,0,17,1,6
1383,155767.60,155880.14,112.54,196.063,30.547,9.081,22,0,1,0,66,13,2,15.039,0,20,0,2
1384,155880.14,155991.64,111.50,188.813,26.914,5.221,22,0,1,0,57,18,2,13.535,0,20,1,1
1385,155991.64,156122.80,131.16,195.969,28.531,4.814,23,0,1,0,66,15,3,7.670,0,17,1,5
1386,156122.80,156191.26,68.46,142.500,32.539,8.542,20,0,0,0,54,14,0,8.422,0,19,0,1
1387,156191.26,156303.76,112.50,182.844,29.988,6.890,22,0,1,0,54,18,2,10.377,0,19,1,2
1388,156303.76,156480.78,177.02,340.469,46.711,12.443,29,0,2,0,84,20,9,19.701,0,21,3,5
1389,156480.78,156602.40,121.62,158.969,26.586,2.748,21,0,1,0,59,15,1,6.467,0,19,1,1
1390,156602.40,156703.00,100.60,187.625,28.125,3.852,21,0,1,0,59,17,1,10.527,0,19,0,2
1391,156703.00,156825.48,122.48,163.688,27.055,4.308,21,0,1,0,57,13,1,12.633,0,19,1,1
1392,156825.48,156955.96,130.48,175.750,25.469,2.623,22,0,1,0,63,11,2,12.332,0,15,2,5
1393,156955.96,157117.20,161.24,273.469,34.930,10.019,25,0,2,0,82,19,5,15.490,0,23,0,2
1394,157117.20,157237.46,120.26,164.344,33.844,9.928,22,0,1,0,53,13,2,11.279,0,17,1,4
1395,157237.46,157353.46,116.00,236.625,28.875,3.586,24,0,1,0,74,12,4,10.227,0,20,1,3
1396,157353.46,157471.42,117.96,275.938,30.906,5.213,26,0,1,0,74,18,6,12.031,0,21,5,0
1397,157471.42,157587.82,116.40,168.938,30.570,5.387,22,0,1,0,64,12,2,4.512,0,17,1,4
1398,157587.82,157698.48,110.66,183.594,28.258,5.055,22,0,1,0,66,11,2,11.279,0,20,0,2
1399,157698.48,157816.48,118.00,186.125,25.109,2.241,21,0,1,0,59,24,1,9.625,0,21,0,0
1400,157816.48,157935.34,118.86,204.313,30.383,4.125,23,0,1,0,64,16,3,8.723,0,22,0,1
1401,157935.34,158052.12,116.78,186.406,31.539,4.292,22,0,1,0,62,16,2,9.475,0,18,1,3
1402,158052.12,158162.48,110.36,186.063,35.141,10.243,22,0,1,0,66,13,2,8.121,0,18,0,4
1403,158162.48,158284.74,122.26,184.969,30.773,8.791,22,0,1,0,62,17,2,8.873,0,19,1,2
1404,158284.74,158411.16,126.42,239.313,31.563,5.379,24,0,1,0,74,16,4,10.527,0,20,0,4
1405,158411.16,158517.90,106.74,162.156,27.047,3.237,21,0,1,0,60,18,1,4.963,0,18,1,2
1406,158517.90,158686.08,168.18,350.031,40.273,2.947,28,0,2,0,97,21,8,19.701,0,26,0,2
1407,158686.08,158811.62,125.54,224.563,32.906,9.463,23,0,1,0,72,14,3,13.535,0,20,1,2
1408,158811.62,158925.70,114.08,206.375,28.438,5.777,23,0,1,0,60,16,3,12.332,0,19,3,1
1409,158925.70,159048.14,122.44,202.969,29.984,5.296,23,0,1,0,75,12,3,8.271,0,19,1,3
1410,159048.14,159166.06,117.92,215.719,27.508,2.665,23,0,1,0,75,15,3,7.369,0,19,1,3
1411,159166.06,159287.56,121.50,236.531,25.563,1.129,24,0,1,0,78,11,4,8.873,0,20,0,4
1412,159287.56,159404.26,116.70,203.063,28.250,3.984,23,0,1,0,65,17,3,9.625,0,19,0,4
1413,159404.26,159531.46,127.20,218.125,27.992,4.773,23,0,1,0,69,19,3,9.926,0,21,0,2
1414,159531.46,159646.58,115.12,202.563,27.813,5.113,23,0,1,0,66,13,3,5.715,0,22,0,1
1415,159646.58,159773.84,127.26,155.031,29.266,6.126,21,0,1,0,61,11,1,4.361,0,18,0,3
1416,159773.84,159842.26,68.42,132.813,27.445,4.723,20,0,0,0,52,11,0,5.113,0,14,2,4
1417,159842.26,159961.82,119.56,153.750,26.422,3.104,21,0,1,0,56,11,1,7.219,0,19,1,1
1418,159961.82,160075.72,113.90,155.781,30.898,7.853,21,0,1,0,55,14,1,7.971,0,19,1,1
1419,160075.72,160193.64,117.92,189.938,30.492,9.023,22,0,1,0,62,14,2,11.430,0,18,1,3
1420,160193.64,160308.84,115.20,252.219,34.578,6.989,25,0,1,0,73,18,5,13.385,0,21,2,3
1421,160308.84,160436.32,127.48,218.188,40.867,16.859,24,0,1,0,62,19,4,8.422,0,21,1,2
1422,160436.32,160560.62,124.30,272.906,35.047,4.831,25,0,1,0,81,18,5,15.189,0,22,0,3
1423,160560.62,160668.00,107.38,223.656,36.445,11.098,23,0,1,0,72,13,3,14.889,0,20,0,3
1424,160668.00,160782.02,114.02,173.531,24.781,3.486,21,0,1,0,66,13,1,6.768,0,18,1,2
1425,160782.02,160916.62,134.60,206.406,27.984,4.233,23,0,1,0,63,16,3,14.287,0,21,0,2
1426,160916.62,161038.96,122.34,183.656,31.094,5.412,22,0,1,0,63,14,2,5.264,0,21,0,1
1427,161038.96,161153.44,114.48,161.219,33.711,11.380,21,0,1,0,60,12,1,9.775,0,18,1,2
1428,161153.44,161271.52,118.08,152.625,22.672,1.245,21,0,1,0,54,14,1,6.316,0,17,2,2
1429,161271.52,161398.60,127.08,259.625,30.734,6.093,25,0,1,0,77,18,5,14.738,0,22,0,3
1430,161398.60,161514.72,116.12,176.094,27.047,5.362,21,0,1,0,63,13,1,12.783,0,20,0,1
1431,161514.72,161672.22,157.50,300.344,31.719,4.482,27,0,2,0,82,19,7,15.490,0,23,2,2
1432,161672.22,161785.92,113.70,201.906,38.324,14.136,23,0,1,0,67,11,3,8.271,0,16,1,6
1433,161785.92,161895.86,109.94,171.906,45.375,20.055,22,0,1,0,64,12,2,6.768,0,16,1,5
1434,161895.86,162008.96,113.10,206.656,31.461,3.677,24,0,1,0,58,14,4,10.377,0,17,4,3
1435,162008.96,162126.60,117.64,219.094,35.820,6.715,24,0,1,0,65,14,4,8.572,0,20,0,4
1436,162126.60,162251.16,124.56,202.094,37.414,8.940,23,0,1,0,69,12,3,8.873,0,16,2,5
1437,162251.16,162367.12,115.96,188.375,36.594,6.475,22,0,1,0,64,15,2,8.723,0,21,0,1
1438,162367.12,162484.84,117.72,176.250,25.484,2.108,22,0,1,0,64,9,2,8.121,0,17,0,5
1439,162484.84,162601.70,116.86,336.313,38.570,9.637,27,0,1,0,92,20,7,15.340,0,25,0,2
1440,162601.70,162724.74,123.04,262.969,36.344,10.459,25,0,1,0,80,18,5,8.873,0,22,0,3
1441,162724.74,162839.38,114.64,170.656,27.789,5.620,21,0,1,0,62,14,1,9.775,0,16,1,4
1442,162839.38,162902.86,63.48,122.500,26.180,4.972,20,0,0,0,50,9,0,9.023,0,14,3,3
1443,162902.86,163015.94,113.08,229.250,33.906,9.463,24,0,1,0,77,10,4,9.625,0,18,1,5
1444,163015.94,163188.48,172.54,272.688,30.461,4.208,26,0,2,0,77,19,6,14.137,0,22,2,2
1445,163188.48,163256.14,67.66,133.281,39.453,5.263,20,0,0,0,56,9,0,6.467,0,16,2,2
1446,163256.14,163367.14,111.00,206.281,30.703,4.997,23,0,1,0,66,10,3,9.775,0,19,0,4
1447,163367.14,163468.66,101.52,210.313,38.008,8.508,23,0,1,0,71,12,3,10.227,0,19,1,3
1448,163468.66,163625.50,156.84,293.313,33.203,4.466,28,0,2,0,74,14,8,15.039,0,17,8,3
1449,163625.50,163738.44,112.94,206.438,32.422,7.886,23,0,1,0,67,13,3,9.625,0,20,0,3
1450,163738.44,163839.34,100.90,145.719,30.516,5.329,21,0,1,0,61,6,1,2.557,0,15,0,6
1451,163839.34,163963.66,124.32,257.969,36.820,5.653,26,0,1,0,74,12,6,13.686,0,18,2,6
1452,163963.66,164033.54,69.88,144.531,24.313,3.520,20,0,0,0,54,12,0,9.775,0,20,0,0
1453,164033.54,164193.98,160.44,244.313,26.516,1.079,25,0,2,0,74,16,5,12.633,0,16,2,7
1454,164193.98,164323.06,129.08,200.219,40.703,1.810,22,0,1,0,76,12,2,9.174,0,20,0,2
1455,164323.06,164446.40,123.34,188.719,57.859,21.632,22,0,1,0,63,12,2,7.068,0,19,1,2
1456,164446.40,164564.10,117.70,169.563,34.984,2.640,21,0,1,0,63,13,1,5.715,0,18,0,3
1457,164564.10,164685.46,121.36,263.500,29.719,3.951,25,0,1,0,74,22,5,11.430,0,19,4,2
1458,164685.46,164819.08,133.62,270.063,33.023,6.931,26,0,1,0,79,14,6,12.332,0,23,0,3
1459,164819.08,164950.44,131.36,162.969,41.906,4.150,21,0,1,0,60,13,1,8.271,0,19,0,2
1460,164950.44,165068.48,118.04,208.594,30.578,4.864,23,0,1,0,71,14,3,5.564,0,21,0,2
1461,165068.48,165189.20,120.72,232.000,34.805,9.355,24,0,1,0,74,14,4,10.828,0,21,1,2
1462,165189.20,165304.00,114.80,183.031,27.625,4.383,22,0,1,0,60,16,2,8.572,0,19,0,3
1463,165304.00,165422.86,118.86,226.344,30.922,5.761,24,0,1,0,74,14,4,7.971,0,19,0,5
1464,165422.86,165584.78,161.92,267.625,30.758,5.586,25,0,2,0,78,21,5,15.340,0,24,0,1
1465,165584.78,165689.42,104.64,231.750,30.234,6.093,24,0,1,0,68,14,4,12.031,0,19,1,4
1466,165689.42,165809.84,120.42,233.688,32.125,5.977,24,0,1,0,69,13,4,9.926,0,19,2,3
1467,165809.84,165939.04,129.20,175.063,26.508,4.258,22,0,1,0,64,11,2,10.227,0,19,0,3
1468,165939.04,166058.90,119.86,218.656,27.031,4.283,23,0,1,0,79,9,3,8.271,0,17,0,6
1469,166058.90,166166.32,107.42,155.719,24.820,3.528,21,0,1,0,58,13,1,4.963,0,18,1,2
1470,166166.32,166278.06,111.74,178.500,31.273,9.322,22,0,1,0,58,12,2,6.617,0,17,3,2
1471,166278.06,166425.34,147.28,260.063,32.695,3.926,25,0,2,0,73,23,5,12.934,0,22,2,1
1472,166425.34,166604.40,179.06,315.813,35.031,5.346,28,0,2,0,79,19,8,16.242,0,21,2,5
1473,166604.40,166718.62,114.22,230.656,29.703,3.403,24,0,1,0,69,18,4,9.174,0,23,0,1
1474,166718.62,166839.96,121.34,189.531,37.078,9.646,22,0,1,0,57,20,2,12.482,0,21,0,1
1475,166839.96,166959.08,119.12,196.813,28.250,6.641,22,0,1,0,69,14,2,9.926,0,22,0,0
1476,166959.08,167073.10,114.02,284.438,29.250,2.922,26,0,1,0,79,13,6,11.129,0,24,0,2
1477,167073.10,167194.48,121.38,177.219,27.477,4.756,22,0,1,0,65,13,2,6.467,0,17,1,4
1478,167194.48,167309.16,114.68,286.000,36.047,9.612,26,0,1,0,76,20,6,11.129,0,20,3,3
1479,167309.16,167425.86,116.70,161.281,27.273,5.603,21,0,1,0,56,15,1,8.572,0,20,0,1
1480,167425.86,167542.90,117.04,217.656,38.719,6.607,23,0,1,0,74,13,3,8.572,0,22,0,1
1481,167542.90,167657.92,115.02,163.875,25.602,3.295,22,0,1,0,59,14,2,3.910,0,16,1,5
1482,167657.92,167773.70,115.78,189.469,25.891,3.603,22,0,1,0,65,15,2,9.775,0,20,0,2
1483,167773.70,167883.66,109.96,167.969,34.328,9.380,22,0,1,0,53,13,2,12.482,0,18,1,3
1484,167883.66,168003.96,120.30,155.781,28.320,4.590,21,0,1,0,61,14,1,5.564,0,18,0,3
1485,168003.96,168116.46,112.50,186.781,28.563,6.441,22,0,1,0,63,12,2,8.271,0,20,0,2
1486,168116.46,168233.54,117.08,180.281,28.203,5.528,21,0,1,0,64,13,1,9.174,0,19,0,2
1487,168233.54,168350.10,116.56,201.875,28.961,5.271,23,0,1,0,69,12,3,6.918,0,18,0,5
1488,168350.10,168461.18,111.08,197.719,31.516,5.860,23,0,1,0,63,14,3,8.572,0,17,1,5
1489,168461.18,168577.30,116.12,230.938,27.875,3.055,24,0,1,0,69,16,4,11.129,0,18,2,4
1490,168577.30,168743.32,166.02,388.781,50.578,13.364,31,0,2,0,96,18,11,17.295,0,24,2,5
1491,168743.32,168851.58,108.26,176.625,31.234,9.812,22,0,1,0,61,12,2,5.414,0,18,0,4
1492,168851.58,168964.98,113.40,207.063,37.711,8.193,23,0,1,0,72,11,3,8.723,0,18,1,4
