episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,maxPreyGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,reachedLifeEnd,diedFromHunger,diedFromThirst
1767,628.96,2430.125,215.945,62.088,89,6,525,210,59,119.711,24,42,23
1768,336.52,991.25,158.969,47.828,50,2,265,90,20,54.742,8,25,17
1769,372.1,1069.0,145.219,51.627,54,3,280,85,24,49.629,7,17,30
1770,416.12,1069.25,110.641,30.363,53,4,267,101,23,50.381,10,27,16
1771,552.18,1225.563,161.102,49.802,57,4,333,106,27,61.961,13,19,25
1772,455.04,1594.5,187.25,88.068,69,5,361,135,39,81.662,9,33,27
1773,488.2,1608.188,121.469,40.059,64,5,409,150,34,73.09,21,21,22
1774,207.76,282.5,85.883,34.02,33,1,100,29,3,9.324,0,19,14
1775,396.94,823.938,84.602,26.365,46,3,233,82,16,35.793,7,22,17
1776,660.8,2580.438,176.164,37.434,97,5,503,227,67,120.764,18,58,22
1777,503.32,1854.063,181.277,60.686,72,5,412,168,42,88.881,22,36,15
1778,513.64,1718.25,177.391,56.109,67,4,420,156,37,76.85,20,23,24
1779,577.86,1197.875,120.117,33.148,55,5,327,118,25,54.141,16,22,17
1780,397.18,1094.125,110.617,35.682,53,3,262,105,23,48.426,8,35,10
1781,425.0,1029.5,239.477,96.133,55,4,240,79,25,50.381,4,27,24
1782,430.28,1469.75,136.391,34.689,64,4,367,121,34,66.924,15,20,29
1783,388.74,1110.75,125.328,18.359,53,3,298,91,23,49.328,11,22,22
1784,490.7,1431.813,155.961,41.189,64,5,335,127,34,70.984,10,30,24
1785,248.4,287.438,66.219,28.195,36,2,87,22,6,12.633,0,24,12
1786,425.38,1167.0,142.992,31.963,57,4,313,95,27,52.035,11,17,29
1787,442.96,1475.125,241.703,88.463,64,4,333,122,34,77.0,9,37,18
1788,459.16,932.25,123.609,29.077,49,3,251,84,19,46.17,8,25,16
1789,426.58,1330.063,173.125,33.121,60,3,315,115,30,70.232,10,30,20
1790,421.22,1426.563,160.906,48.068,64,4,341,116,34,71.135,8,32,24
1791,340.06,855.375,120.305,35.01,50,3,209,74,20,43.012,3,32,15
1792,523.88,2014.813,180.797,57.357,77,4,438,174,47,100.16,17,39,21
1793,538.68,1962.938,228.734,74.673,79,5,432,170,49,96.551,18,42,19
1794,368.28,894.938,110.797,31.258,46,3,263,83,16,44.064,9,16,21
1795,368.66,1217.188,130.859,54.482,56,3,291,109,26,65.871,8,24,24
1796,385.62,862.375,145.813,61.693,46,3,238,86,16,39.102,7,23,16
1797,496.44,1413.875,126.758,31.637,64,5,338,120,34,67.977,8,27,29
1798,343.16,630.625,160.617,50.729,41,2,186,55,11,30.529,6,20,15
1799,346.16,1096.313,115.695,26.119,54,3,264,97,24,49.178,7,28,19
1800,439.7,1741.625,155.188,39.365,73,5,382,147,43,80.459,14,36,24
1801,459.9,917.25,96.516,17.986,51,5,236,80,21,50.23,6,26,20
1802,424.4,1302.938,154.977,38.664,58,4,304,120,28,66.623,10,33,15
1803,434.22,1335.688,111.414,32.994,63,4,327,105,33,59.855,7,26,31
1804,479.42,1536.25,351.609,155.549,65,5,348,135,35,77.451,11,35,19
1805,365.96,822.938,148.109,50.473,46,3,229,67,16,41.207,1,19,27
1806,378.06,1164.813,120.156,22.576,57,4,288,96,27,54.893,8,26,23
1807,343.42,1252.813,143.898,46.35,59,3,283,108,29,57.449,12,28,19
1808,405.1,761.625,80.391,19.543,46,3,202,73,16,37.898,5,26,15
1809,311.68,865.563,105.438,29.275,48,2,215,83,18,38.049,4,32,12
1810,266.4,396.5,55.594,16.289,33,1,140,42,3,15.49,1,17,15
1811,531.34,2826.188,354.336,157.035,94,5,551,242,64,137.307,30,48,17
1812,360.2,1377.188,164.313,48.895,60,3,326,123,30,66.773,16,24,20
1813,459.58,1328.625,276.75,132.199,61,3,302,116,31,75.346,6,36,20
1814,355.66,1272.313,142.398,31.162,61,3,303,101,31,59.705,12,27,24
1815,437.9,971.25,118.133,41.406,51,4,258,87,21,41.809,4,23,24
1816,318.24,647.438,141.367,27.348,43,2,180,54,13,30.98,1,23,19
1817,268.1,549.438,71.438,23.936,41,2,139,50,11,27.221,1,27,13
1818,401.48,1340.625,152.398,47.918,59,3,318,121,29,67.676,14,29,16
1819,386.34,1078.375,78.07,19.934,51,3,272,110,21,50.682,10,29,13
1820,366.92,800.938,121.828,34.186,46,2,228,71,16,31.582,5,25,16
1821,376.18,855.625,116.328,22.223,47,3,232,77,17,44.516,7,25,16
1822,689.44,1896.063,171.477,37.545,75,6,444,164,45,87.076,17,30,28
1823,448.86,1114.063,113.922,15.057,55,3,283,100,25,53.238,11,24,20
1824,527.88,1964.313,154.836,30.299,71,4,470,170,41,88.279,24,26,21
1825,475.24,1553.438,162.609,51.26,66,5,354,136,36,74.594,10,38,18
1826,402.86,1222.375,162.438,42.998,56,4,323,101,26,55.795,11,20,25
1827,450.8,1466.938,240.344,70.412,64,4,359,121,34,69.029,13,27,25
1828,335.18,714.25,114.5,32.328,42,2,205,73,12,30.98,3,23,16
1829,457.46,1394.75,121.883,34.934,61,4,333,128,31,69.48,14,27,20
1830,451.1,1483.0,120.602,38.131,63,5,353,136,33,70.383,15,26,24
1831,360.66,1092.375,136.867,44.945,51,3,287,103,21,56.848,10,22,19
1832,427.42,838.75,134.969,49.971,49,4,226,79,19,33.988,5,25,19
1833,520.34,2566.625,201.68,61.77,89,5,534,221,59,131.141,33,40,17
1834,329.56,1047.938,235.313,119.613,54,3,248,90,24,50.531,6,31,17
1835,267.54,680.688,123.883,69.68,43,2,173,65,13,32.184,3,26,14
1836,360.68,929.688,113.078,28.826,49,3,246,83,19,48.426,7,24,20
1837,561.82,1458.375,98.43,22.621,63,5,367,132,33,60.156,13,23,27
1838,439.22,1254.125,142.453,29.773,55,4,328,125,25,59.254,16,22,17
1839,425.64,1358.938,205.813,49.346,60,4,339,117,30,67.676,11,25,24
1840,377.44,1113.125,102.422,18.572,53,4,277,111,23,54.893,12,27,14
1841,524.1,1957.375,219.836,58.686,75,5,448,179,45,96.1,26,29,21
1842,386.16,673.625,81.406,21.92,42,3,195,66,12,29.025,5,27,10
1843,335.24,1020.063,137.375,34.523,50,2,261,94,20,49.027,10,23,17
1844,375.68,1062.438,181.844,70.57,52,3,280,95,22,51.885,11,18,25
1845,342.54,679.063,87.352,23.383,43,2,180,71,13,27.521,5,28,10
1846,449.32,974.875,146.875,35.031,52,4,267,84,22,48.576,10,17,25
1847,442.42,1177.563,129.641,38.186,58,3,289,98,28,52.486,7,27,25
1848,341.84,815.5,98.883,17.969,46,3,232,73,16,35.342,7,22,19
1849,334.84,663.688,148.055,71.357,43,3,196,58,13,30.68,4,15,24
1850,404.82,1670.0,139.852,36.209,64,3,384,160,34,74.143,24,30,10
1851,599.78,2213.125,240.523,84.99,85,5,453,193,55,108.582,17,46,23
1852,332.22,713.813,67.609,10.459,43,2,204,65,13,27.521,6,21,16
1853,446.6,1680.063,174.492,52.734,71,4,378,142,41,78.203,14,31,26
1854,343.52,767.688,97.32,13.84,44,3,219,72,14,33.236,7,22,15
1855,437.36,1591.125,135.391,36.311,67,4,368,141,37,75.496,13,30,24
1856,352.52,1083.125,108.898,22.586,51,3,269,108,21,53.539,11,26,14
1857,514.14,1667.688,192.711,57.639,71,5,378,146,41,71.436,11,38,23
1858,360.96,1505.938,287.992,125.176,61,3,348,137,31,78.654,12,30,20
1859,481.86,1343.188,183.953,37.418,62,4,309,117,32,66.924,6,33,25
1860,623.02,2817.313,390.961,123.141,96,5,595,245,66,146.029,30,41,26
1861,421.94,1600.313,128.109,29.891,63,3,371,149,33,70.533,18,29,16
1862,516.64,1472.375,158.648,49.428,63,4,360,134,33,67.525,13,24,26
1863,486.52,1886.063,246.086,106.785,72,4,433,161,42,94.746,18,33,21
1864,432.14,1324.063,143.055,35.457,58,3,319,122,28,62.863,12,30,16
1865,520.04,1905.25,164.547,53.998,75,5,443,156,45,90.686,23,23,29
1866,387.14,1693.375,162.961,51.057,70,3,373,142,40,74.744,9,31,30
1867,455.08,1532.813,135.625,39.291,62,4,360,146,32,81.361,23,30,10
1868,497.0,952.375,103.797,14.914,51,4,255,89,21,36.545,10,25,16
1869,339.96,1019.625,134.156,43.051,51,3,269,87,21,43.162,11,24,18
1870,393.0,1405.25,286.258,166.607,59,3,327,131,29,63.766,16,33,10
1871,410.68,953.438,139.633,24.883,50,3,240,92,20,44.816,7,29,14
1872,489.7,1240.5,154.57,64.768,56,4,325,112,26,59.254,12,24,21
1873,496.6,1488.0,139.148,23.713,64,4,359,141,34,75.646,16,29,19
1874,447.1,1024.5,105.25,26.488,50,4,275,102,20,48.727,9,26,16
1875,503.5,1207.5,112.773,29.473,57,4,313,112,27,56.697,10,28,19
1876,345.28,712.813,99.406,25.059,43,3,198,68,13,27.672,5,22,16
1877,572.36,1998.563,154.375,35.434,79,5,435,165,49,97.002,12,35,34
1878,484.4,1672.75,180.43,41.895,70,5,399,141,40,84.971,16,27,27
1879,554.68,1978.313,205.344,97.258,75,5,438,167,45,102.115,21,33,21
1880,487.4,1334.188,237.906,79.479,61,4,345,110,31,68.428,10,25,26
1881,374.08,1086.0,133.75,29.947,56,3,264,89,26,54.291,9,29,18
1882,407.98,1181.0,188.953,95.953,55,2,278,111,25,58.803,10,29,16
1883,470.68,1483.938,164.063,33.449,63,4,366,128,33,80.459,17,22,25
1884,380.6,1624.688,296.305,161.373,67,4,355,144,37,80.459,14,36,17
1885,346.98,912.125,107.945,33.816,51,3,221,77,21,43.012,3,28,20
1886,496.08,988.75,109.547,29.27,51,4,266,85,21,41.809,11,23,17
1887,408.18,1121.438,166.898,50.213,55,4,300,94,25,49.629,14,22,19
1888,419.82,1084.375,134.422,39.4,55,4,286,89,25,46.922,11,25,20
1889,313.64,651.75,71.305,17.246,42,2,187,59,12,26.77,4,22,16
1890,440.96,1361.563,168.031,26.678,61,4,331,117,31,63.916,15,27,19
1891,412.64,1041.5,114.563,33.805,50,3,267,103,20,51.434,11,26,13
1892,453.74,1437.875,141.156,37.771,64,5,335,124,34,74.293,11,33,22
1893,566.76,2044.313,301.852,109.875,79,5,444,177,49,106.025,19,39,21
1894,481.6,1560.438,148.359,31.713,66,5,372,135,36,71.285,15,27,24
1895,550.76,1352.75,173.383,47.934,60,4,351,111,30,67.074,8,23,30
1896,385.26,1468.438,147.609,42.836,62,4,358,123,32,65.617,12,22,29
1897,485.32,1227.75,152.234,17.051,59,6,297,111,29,60.307,8,29,23
1898,342.04,1021.813,92.5,21.979,48,2,259,110,18,54.592,10,27,11
1899,221.2,345.125,76.266,15.391,36,2,112,29,6,16.242,2,18,16
1900,381.56,887.438,163.211,61.227,47,2,234,84,17,44.666,8,27,12
1901,319.74,756.625,120.305,42.545,43,3,218,76,13,32.936,7,20,16
1902,409.46,1434.25,136.031,29.609,59,4,368,134,29,55.193,17,21,21
1903,424.52,1275.25,100.992,30.771,57,4,297,127,27,61.305,13,29,15
1904,458.5,1826.125,235.188,100.482,70,4,425,164,40,99.859,21,21,28
1905,408.86,1203.75,155.883,45.256,57,3,301,107,27,52.938,8,23,26
1906,519.16,1771.563,152.922,28.967,71,5,420,162,41,83.918,21,30,20
1907,363.62,908.938,128.234,29.754,48,3,246,81,18,45.867,8,22,19
1908,584.34,1626.063,133.742,40.805,69,6,364,150,39,78.654,14,42,13
1909,377.5,939.938,119.203,32.66,52,3,228,90,22,44.064,6,32,14
1910,388.88,972.438,164.18,36.697,50,4,265,84,20,51.283,7,19,24
1911,505.16,1105.313,124.703,27.098,52,5,303,99,22,53.883,10,21,21
1912,586.48,1517.875,236.523,143.545,67,6,361,135,37,72.488,14,35,18
1913,339.28,587.063,70.07,17.391,43,4,161,46,13,24.514,0,23,20
1914,365.76,691.938,86.93,21.732,45,3,177,61,15,29.176,1,27,18
1915,385.74,1147.25,125.289,32.994,56,3,279,106,26,54.922,8,28,20
1916,387.46,1010.25,118.688,21.533,52,3,257,92,22,46.236,5,30,17
1917,551.76,2011.313,180.68,53.18,78,5,468,162,48,93.693,19,32,28
1918,565.0,1630.0,173.391,39.9,67,6,404,141,37,78.654,12,31,25
1919,507.38,2293.188,188.008,57.584,83,5,481,197,53,111.625,15,42,26
1920,464.6,991.25,94.711,17.275,50,4,267,95,20,49.727,11,25,14
1921,358.74,1055.938,114.469,29.377,51,3,275,89,21,47.824,7,22,22
1922,251.88,487.813,86.563,23.531,38,2,139,50,8,26.318,0,25,13
1923,520.56,893.375,143.805,34.156,49,4,238,83,19,46.609,7,22,20
1924,486.78,1604.875,186.969,49.932,66,4,392,134,36,79.406,15,23,28
1925,557.84,2177.563,216.648,29.244,81,5,483,184,51,105.242,18,40,23
1926,525.3,1750.688,253.938,80.676,70,4,408,158,40,94.445,16,31,23
1927,339.08,468.25,76.359,12.428,37,2,145,44,7,25.867,2,20,15
1928,367.84,681.063,98.742,30.59,43,3,184,69,13,31.469,4,24,15
1929,480.2,1348.0,146.797,25.4,57,3,347,124,27,69.029,13,22,23
1930,597.2,2109.625,206.727,79.072,80,5,465,190,50,92.922,18,40,22
1931,370.18,1037.25,155.344,52.541,52,3,271,92,22,51.584,10,24,18
1932,368.78,867.75,100.203,17.068,50,3,227,75,20,39.039,3,25,22
1933,507.56,2160.375,171.289,30.631,83,5,472,176,53,98.266,25,30,28
1934,586.12,2494.813,356.68,126.26,91,7,532,206,61,120.914,24,38,30
1935,450.78,1175.875,129.023,42.879,56,4,299,104,26,55.645,9,24,23
1936,485.24,1604.0,156.891,41.604,65,3,377,149,35,72.438,14,30,21
1937,318.28,594.5,91.711,30.475,41,3,168,56,11,27.164,2,23,16
1938,280.38,597.188,64.758,13.383,39,3,179,60,9,23.311,4,20,15
1939,488.02,1303.75,148.0,26.008,60,5,318,115,30,58.502,9,27,24
1940,467.76,1239.25,193.531,52.9,58,4,305,107,28,61.602,9,27,22
1941,413.98,1148.313,105.633,34.85,54,4,286,113,24,61.008,15,20,19
1942,385.62,585.875,82.297,24.824,41,4,173,59,11,28.574,1,21,19
1943,396.88,1027.063,92.188,29.895,53,3,263,89,23,46.771,8,23,22
1944,394.98,772.438,175.922,91.18,44,2,206,79,14,35.328,7,26,11
1945,374.56,620.813,118.188,40.371,42,3,185,60,12,23.611,5,22,15
1946,420.7,1110.313,146.578,48.402,52,3,291,103,22,52.992,9,25,19
1947,327.66,1018.75,191.305,82.287,50,2,268,90,20,53.764,7,22,21
1948,388.42,861.625,144.227,39.887,47,3,262,70,17,35.922,3,18,26
1949,384.8,1308.313,142.875,26.074,59,4,325,114,29,54.625,9,26,24
1950,487.7,1282.75,110.086,25.826,56,3,335,121,26,54.121,14,21,21
1951,475.58,1289.0,151.508,32.143,60,4,311,112,30,61.305,13,27,20
1952,366.54,1104.063,259.508,109.525,54,3,284,93,24,50.32,9,25,20
1953,321.18,424.563,73.625,15.494,35,2,147,40,5,18.109,2,17,16
1954,408.48,931.813,104.922,22.777,49,3,255,84,19,44.086,7,22,20
1955,422.04,1468.688,182.805,65.387,64,3,309,129,34,74.367,7,43,15
1956,412.14,1104.188,145.094,35.922,55,4,282,89,25,48.094,9,21,25
1957,522.88,1283.0,131.875,30.996,59,5,327,114,29,58.781,14,24,21
1958,301.8,539.438,83.484,15.389,39,3,155,47,9,25.234,2,21,16
1959,566.16,1705.625,144.813,35.949,71,5,386,156,41,77.93,15,39,17
1960,332.28,636.813,101.766,45.164,44,3,177,56,14,26.125,3,23,18
1961,346.92,769.438,90.508,14.027,46,2,214,65,16,32.805,4,19,23
1962,304.06,893.875,127.563,50.475,50,3,225,74,20,39.188,5,23,22
1963,400.74,831.813,167.188,53.438,46,3,230,82,16,38.0,8,22,16
1964,349.3,920.625,118.906,34.459,49,3,240,90,19,36.664,10,23,16
1965,407.4,1140.938,148.313,53.375,57,4,280,103,27,58.188,8,27,22
1966,158.24,269.875,84.977,35.773,32,1,81,35,2,12.914,0,21,11
1967,315.78,623.813,70.516,13.482,42,3,163,67,12,34.141,1,26,15
1968,328.5,583.75,90.633,20.332,40,2,167,63,10,24.492,4,22,14
1969,301.06,629.25,113.242,48.621,41,2,176,66,11,29.984,2,23,16
1970,641.38,1826.75,193.195,95.516,73,6,421,164,43,83.125,18,32,23
1971,443.52,1578.313,124.906,29.318,65,4,356,145,35,80.898,15,31,19
1972,651.22,2265.938,235.578,62.383,85,6,528,185,55,105.391,25,27,33
1973,410.22,1577.625,264.094,105.494,67,4,351,136,37,78.078,12,34,22
1974,402.28,819.125,95.953,25.701,46,3,247,67,16,32.656,6,15,25
1975,377.9,1089.125,171.797,57.398,51,3,291,96,21,41.117,11,16,24
1976,540.76,2429.938,267.938,113.725,86,6,518,217,56,119.641,26,39,21
1977,562.58,1673.063,188.945,45.943,69,5,399,147,39,84.461,15,31,23
1978,416.46,967.688,100.523,15.748,51,4,261,89,21,40.969,9,22,20
1979,395.7,670.5,91.227,18.438,43,3,188,61,13,29.984,5,21,17
1980,318.78,653.938,97.445,30.873,41,3,196,62,11,31.914,3,22,16
1981,408.52,1429.75,152.047,27.252,62,4,340,125,32,81.641,12,32,18
1982,251.52,495.125,78.516,22.463,38,2,142,46,8,27.758,2,21,15
1983,271.54,636.313,89.086,12.125,40,2,199,53,10,29.688,3,14,23
1984,653.5,2681.25,334.391,123.961,99,6,524,219,69,134.336,16,58,26
1985,395.08,1307.938,154.398,35.754,57,3,324,116,27,65.758,12,25,22
1986,539.12,1574.563,164.023,57.084,64,5,372,146,34,80.156,15,33,16
1987,524.94,2063.5,191.43,62.551,73,5,483,196,43,104.055,30,27,16
1988,415.94,1204.813,109.227,21.98,57,3,314,102,27,59.969,12,22,23
1989,329.04,852.125,130.219,12.025,49,3,227,70,19,38.148,3,20,26
1990,409.12,1416.0,149.375,58.68,61,3,325,133,31,61.305,10,34,17
1991,243.0,465.75,88.586,18.09,38,2,132,44,8,27.313,0,22,16
1992,344.5,1086.438,146.516,33.023,55,3,274,92,25,48.836,8,26,21
1993,469.38,1420.188,143.055,36.936,60,4,338,137,30,71.102,17,31,14
1994,401.86,836.375,117.297,29.855,47,3,227,80,17,40.227,6,23,18
1995,498.1,2021.563,207.969,48.055,79,5,438,168,49,106.281,21,27,31
1996,408.56,1392.25,165.047,44.08,60,3,341,128,30,68.578,15,29,16
1997,511.68,2110.063,215.938,66.137,77,5,484,185,47,93.664,21,28,28
1998,470.84,1670.438,126.289,30.082,71,4,357,147,41,76.148,10,42,19
1999,353.78,930.5,104.586,22.148,51,3,252,76,21,42.75,6,16,29
2000,309.24,839.313,134.391,66.068,47,3,236,72,17,37.406,7,16,24
2001,340.72,1252.25,129.977,34.654,56,3,302,116,26,58.336,14,28,15
2002,589.4,3167.938,232.227,77.094,104,5,618,279,74,156.008,28,54,22
2003,413.28,609.125,71.781,19.084,40,3,171,63,10,28.055,5,23,12
2004,399.14,888.25,79.656,22.426,47,3,253,83,17,35.328,8,15,24
2005,436.32,690.25,97.32,24.482,43,2,205,59,13,24.789,3,18,22
2006,491.22,2027.938,323.305,151.424,79,5,444,170,49,92.18,15,37,27
2007,383.68,961.0,115.664,36.035,50,3,259,88,20,38.891,9,20,21
2008,459.34,1337.188,192.539,92.445,62,4,326,115,32,61.156,10,26,27
2009,563.36,1413.813,153.797,31.725,60,4,354,130,30,71.398,15,27,18
2010,409.8,681.063,106.68,19.813,42,3,193,71,12,33.992,4,21,17
2011,779.14,2430.0,228.695,70.445,91,8,563,204,61,125.578,22,34,36
2012,465.32,1675.063,143.594,33.631,68,4,370,157,38,79.711,16,36,16
2013,370.86,810.438,153.438,25.922,45,3,226,77,15,34.141,8,25,12
2014,455.32,1481.313,184.156,99.533,62,4,343,132,32,70.508,15,27,21
2015,449.22,1571.688,212.625,69.637,66,4,348,141,36,74.516,16,33,17
2016,515.5,2084.125,181.633,52.969,80,4,448,174,50,91.438,19,27,34
2017,367.92,944.813,105.203,25.484,50,3,258,77,20,40.82,5,19,26
2018,416.0,1124.25,87.258,23.807,54,4,294,98,24,49.727,8,19,27
2019,320.92,686.875,97.336,14.65,43,2,201,54,13,25.086,2,15,26
2020,431.7,971.75,83.125,19.26,48,3,255,95,18,47.945,10,26,13
2021,512.7,1749.813,155.586,39.803,68,4,407,160,38,82.531,19,34,17
2022,394.98,1659.375,231.336,59.678,68,4,353,150,38,86.688,12,42,15
2023,467.0,1601.563,186.484,53.094,68,5,410,125,38,74.367,19,21,28
2024,403.2,1194.313,147.0,26.373,59,3,290,94,29,50.914,9,25,25
2025,421.98,1068.0,110.039,25.199,56,4,252,92,26,51.656,9,30,17
2026,396.22,842.438,107.633,46.275,46,3,242,76,16,33.695,9,15,22
2027,370.48,1262.438,199.055,58.434,58,4,311,107,28,70.656,12,22,25
2028,407.08,1254.625,111.328,23.086,58,4,303,112,28,48.539,11,24,24
2029,513.22,2073.938,239.656,94.895,77,5,467,179,47,99.602,19,31,27
2030,584.82,1564.938,174.797,38.648,68,6,390,132,38,74.813,14,26,28
2031,443.84,1244.875,176.867,67.135,59,4,309,103,29,52.547,5,29,25
2032,249.84,446.375,83.0,19.111,36,2,140,47,6,24.344,0,18,18
2033,265.04,504.0,116.273,43.221,36,1,158,55,6,22.117,4,19,13
2034,477.14,1560.0,206.969,56.6,70,5,347,135,40,78.969,14,36,20
2035,426.62,1234.438,192.594,85.811,58,5,316,101,28,61.602,9,25,25
2036,435.84,907.875,196.781,72.008,49,5,250,81,19,44.828,8,22,19
2037,343.72,885.563,74.305,12.357,48,2,231,80,18,38.148,8,21,19
2038,433.14,1450.125,171.703,37.713,65,4,330,137,35,71.992,15,31,19
2039,230.88,388.688,67.883,18.375,37,2,104,39,7,19.742,0,23,14
2040,511.78,1617.438,184.195,57.1,69,4,384,141,39,79.859,14,29,26
2041,435.86,1035.375,128.313,29.912,51,4,263,102,21,44.383,11,29,11
2042,409.94,964.25,147.328,60.09,51,4,249,88,21,49.578,8,24,19
2043,229.84,383.875,89.664,46.346,34,1,133,40,4,11.281,2,16,16
2044,452.62,1098.688,208.484,81.559,55,4,272,99,25,53.438,4,35,16
2045,285.32,530.563,68.953,20.672,40,2,148,49,10,24.938,0,23,18
2046,429.2,1088.813,173.797,65.197,55,4,281,89,25,52.992,6,23,26
2047,465.52,2447.375,185.703,59.193,85,4,497,216,55,116.523,29,39,18
2048,510.5,1461.875,199.68,53.213,61,5,358,133,31,69.172,15,27,19
2049,345.34,1311.063,114.133,16.979,58,3,304,118,28,62.195,9,28,21
2050,367.06,774.438,112.961,23.426,47,2,213,67,17,33.992,4,22,21
2051,497.2,1408.625,207.148,91.838,60,4,349,134,30,64.57,16,28,16
2052,250.0,392.25,90.805,31.727,36,2,121,41,6,15.883,0,20,16
2053,482.62,1403.938,217.672,111.082,62,4,340,127,32,60.563,9,33,21
2054,401.42,1009.0,133.969,36.707,51,3,274,85,21,47.648,10,16,25
2055,419.22,1093.0,191.883,100.473,54,4,286,97,24,48.984,11,20,23
2056,571.22,2140.688,202.977,66.674,78,5,493,193,48,99.75,27,28,23
2057,654.46,2673.188,307.273,122.197,95,7,563,225,65,128.695,21,44,31
2058,363.62,1372.125,139.617,22.281,58,4,342,126,28,68.133,13,23,22
2059,509.76,1877.688,190.398,39.33,75,4,421,157,45,99.602,18,37,20
2060,361.94,1072.875,139.383,33.221,49,3,279,109,19,59.078,11,27,11
2061,500.72,2354.438,172.438,42.266,89,6,470,198,59,115.93,13,52,24
2062,364.96,893.813,97.273,13.795,50,4,238,81,20,46.164,5,20,25
2063,290.0,534.0,71.781,23.871,41,3,143,50,11,21.523,0,21,20
2064,456.26,1385.563,162.25,27.668,62,4,342,122,32,66.352,11,31,20
2065,385.68,1085.125,174.758,78.482,51,3,300,99,21,50.023,12,18,21
2066,409.76,931.75,110.359,26.25,50,3,231,86,20,38.891,4,27,19
2067,496.46,971.813,99.641,34.408,51,4,264,89,21,44.531,10,24,17
2068,353.14,825.938,159.477,38.898,46,2,234,73,16,40.82,8,20,18
2069,347.88,1093.125,133.695,35.66,52,2,278,100,22,47.797,13,26,14
2070,366.34,719.25,81.25,19.553,44,3,190,74,14,35.773,6,26,12
2071,343.52,706.313,88.281,27.023,44,3,196,65,14,32.805,5,22,17
2072,517.9,1444.25,113.633,32.859,63,4,346,129,33,63.086,9,30,24
2073,447.96,2090.625,158.984,49.75,79,4,418,179,49,104.203,14,49,16
2074,565.04,2193.188,239.547,65.135,86,5,485,167,56,99.008,17,33,37
2075,452.1,1187.375,183.086,50.922,57,3,304,104,27,53.438,11,26,21
2076,410.76,1614.313,152.063,43.316,65,4,349,156,35,79.414,19,37,9
2077,357.38,1190.125,137.273,44.475,54,3,286,117,24,60.117,12,27,15
2078,352.7,842.75,95.422,25.629,48,2,222,76,18,41.414,9,26,13
2079,543.1,2228.25,180.313,44.053,84,5,461,196,54,108.359,19,45,20
2080,467.02,1025.125,105.258,30.867,48,3,285,102,18,52.695,15,22,11
2081,448.48,1168.563,139.492,23.902,56,3,276,111,26,47.797,10,32,15
2082,487.22,1381.438,174.313,67.912,62,4,335,124,32,69.469,12,30,21
2083,361.84,1339.313,145.016,42.797,60,3,315,110,30,67.242,10,26,25
2084,383.46,911.938,106.492,14.537,50,3,239,80,20,42.898,5,20,25
2085,398.58,1370.25,182.125,52.287,63,4,306,122,33,67.836,16,29,19
2086,487.24,1740.5,221.07,68.439,70,4,400,150,40,81.938,12,31,28
2087,451.94,1292.438,163.977,60.314,58,3,305,119,28,54.477,14,29,17
2088,299.56,677.438,70.594,20.295,42,2,194,66,12,29.391,8,21,13
2089,350.72,978.438,181.406,52.566,51,3,246,85,21,47.203,5,24,22
2090,396.14,1320.938,246.367,94.982,60,4,334,105,30,57.891,9,21,30
2091,361.54,981.313,105.453,26.916,51,3,255,92,21,42.156,5,23,23
2092,325.12,541.375,78.156,22.494,39,2,153,53,9,24.195,3,26,10
2093,342.04,607.063,132.305,49.744,43,3,162,59,13,28.352,1,27,15
2094,252.1,450.438,102.508,45.125,37,2,135,44,7,19.0,1,22,14
2095,527.76,1533.938,159.836,53.092,69,5,349,132,39,68.133,4,42,23
2096,477.3,1540.813,161.891,37.768,67,5,377,131,37,75.406,16,21,30
2097,429.78,992.813,134.055,44.426,52,3,254,86,22,47.203,7,22,23
2098,372.44,770.125,85.625,21.143,46,3,212,72,16,34.883,3,23,20
2099,456.9,1309.375,159.43,68.766,61,4,310,117,31,64.57,12,33,16
2100,534.22,1975.688,291.742,120.074,75,5,441,183,45,92.477,24,36,15
2101,390.02,738.063,137.609,56.809,45,3,205,69,15,31.023,3,28,14
2102,397.62,1294.938,170.531,64.504,58,4,309,117,28,61.898,9,31,18
2103,473.82,1386.313,196.156,55.691,59,4,356,127,29,65.758,17,22,21
2104,297.04,653.125,106.836,37.957,43,3,177,57,13,29.836,1,24,18
2105,466.68,1543.375,131.805,23.922,68,4,351,129,38,72.883,11,32,25
2106,459.88,1494.188,101.75,29.941,59,3,355,150,29,72.734,18,33,8
2107,419.08,1198.375,155.789,68.51,56,4,303,107,26,53.141,11,25,20
2108,399.86,677.438,96.125,32.135,42,3,205,63,12,31.32,7,15,20
2109,629.64,1898.813,261.961,109.365,79,6,431,156,49,92.773,18,39,22
2110,295.02,725.125,94.969,23.133,42,2,200,77,12,33.844,6,25,11
2111,423.88,1473.688,196.438,68.795,65,3,340,135,35,73.18,12,33,20
2112,446.44,1575.0,138.508,27.404,65,3,367,147,35,80.305,18,23,24
2113,491.2,1651.625,180.852,61.137,69,4,365,152,39,76.742,14,34,21
2114,406.84,1159.375,165.297,60.645,54,3,283,105,24,56.258,8,25,22
2115,296.58,573.125,79.32,25.727,39,3,171,62,9,27.609,6,20,13
2116,541.98,1790.5,218.539,76.07,72,5,422,150,42,88.32,20,32,21
