episode,aliveTime,totalRewardGiven,totalPenaltyGiven,crowdingPenalty,totalPreySpawned,totalPredatorsSpawned,maxPreyGeneration,maxPredatorGeneration,foodConsumed,waterConsumed,totalMating,partialMatingReward,animalKilled,reachedLifeEnd,diedFromHunger,diedFromThirst
1795,110.3,179.969,33.387,5.562,22,0,1,0,64,11,2,6.296,0,17,1,4
1796,121.1,175.281,30.719,4.474,22,0,1,0,64,12,2,6.596,0,18,1,3
1797,116.0,264.625,30.428,3.237,26,0,1,0,74,13,6,11.692,0,20,2,4
1798,122.02,226.297,33.314,2.092,23,0,1,0,76,17,3,11.842,0,21,1,1
1799,121.62,167.578,30.113,3.885,21,0,1,0,57,14,1,9.144,0,19,1,1
1800,69.04,132.344,32.711,7.803,20,0,0,0,51,10,0,5.247,0,17,0,3
1801,127.26,360.688,39.971,4.698,29,0,1,0,93,20,9,16.939,0,25,1,3
1802,118.24,186.969,27.783,2.631,22,0,1,0,67,10,2,10.043,0,18,0,4
1803,69.82,131.313,38.039,14.269,20,0,0,0,51,10,0,8.395,0,17,0,3
1804,116.56,144.75,32.791,9.247,21,0,1,0,54,9,1,7.345,0,15,2,4
1805,180.74,259.453,30.457,2.806,25,0,2,0,77,19,5,15.44,0,22,0,3
1806,110.5,165.0,28.674,6.309,21,0,1,0,60,15,1,8.095,0,19,0,2
1807,69.14,127.203,31.672,2.523,20,0,0,0,49,9,0,8.544,0,16,2,2
1808,102.38,155.109,30.447,5.636,21,0,1,0,56,15,1,5.996,0,19,1,1
1809,116.46,165.297,35.879,4.632,21,0,1,0,60,14,1,8.395,0,20,0,1
1810,139.7,213.516,46.135,5.362,25,0,2,0,60,18,5,10.193,0,18,3,4
1811,119.56,254.109,31.121,3.42,25,0,1,0,78,15,5,11.842,0,20,3,2
1812,120.38,265.688,38.926,7.504,25,0,1,0,76,22,5,14.391,0,24,1,0
1813,117.78,155.453,38.096,10.011,22,0,1,0,53,15,2,4.647,0,17,4,1
1814,114.84,178.563,33.893,3.204,22,0,1,0,55,17,2,12.292,0,18,3,1
1815,118.7,291.0,32.217,3.511,26,0,1,0,73,25,6,13.341,0,20,4,2
1816,173.9,312.891,37.51,7.097,28,0,2,0,81,20,8,19.188,0,21,2,5
1817,169.46,273.563,36.223,6.35,26,0,2,0,74,18,6,14.84,0,23,1,2
1818,124.14,312.594,35.539,6.076,27,0,1,0,82,20,7,18.738,0,26,0,1
1819,113.1,244.219,33.461,5.636,25,0,1,0,69,14,5,10.643,0,22,1,2
1820,124.24,182.656,39.551,13.746,22,0,1,0,57,19,2,9.294,0,18,2,2
1821,114.16,191.547,31.273,4.98,23,0,1,0,62,12,3,7.945,0,16,1,6
1822,165.24,239.219,32.885,3.669,25,0,2,0,71,12,5,11.093,0,20,0,5
1823,69.52,135.469,27.635,3.445,20,0,0,0,56,14,0,3.748,0,18,0,2
1824,118.56,188.891,33.145,8.168,22,0,1,0,65,15,2,10.493,0,19,1,2
1825,67.74,130.281,31.438,3.719,20,0,0,0,52,14,0,8.544,0,16,0,4
1826,69.78,140.844,21.951,1.843,20,0,0,0,52,15,0,5.846,0,18,0,2
1827,109.32,177.438,34.467,10.368,22,0,1,0,59,14,2,11.692,0,17,0,5
1828,111.96,163.391,31.355,5.263,22,0,1,0,56,14,2,7.345,0,16,1,5
1829,113.66,196.703,28.307,5.039,22,0,1,0,68,15,2,7.045,0,20,0,2
1830,116.6,160.531,27.383,3.196,21,0,1,0,57,13,1,5.247,0,19,1,1
1831,121.44,177.672,31.268,6.4,22,0,1,0,66,13,2,4.347,0,19,1,2
1832,114.26,162.406,25.316,4.084,21,0,1,0,63,12,1,5.247,0,17,0,4
1833,113.82,181.031,31.92,7.512,22,0,1,0,60,16,2,8.844,0,20,1,1
1834,127.0,168.063,33.963,7.521,21,0,1,0,63,14,1,6.896,0,19,0,2
1835,113.4,196.047,38.275,7.836,23,0,1,0,68,11,3,9.144,0,16,1,6
1836,161.8,224.25,30.404,4.632,24,0,2,0,65,19,4,9.744,0,20,1,3
1837,164.22,253.422,37.559,4.308,25,0,2,0,77,17,5,11.243,0,20,2,3
1838,153.04,325.359,50.916,18.428,28,0,2,0,90,19,8,13.941,0,21,1,6
1839,117.64,196.031,36.604,4.823,23,0,1,0,59,16,3,7.045,0,18,2,3
1840,65.46,143.25,33.863,12.177,20,0,0,0,59,9,0,7.195,0,18,0,2
1841,120.76,192.422,32.963,6.607,23,0,1,0,63,12,3,9.144,0,19,2,2
1842,121.74,181.203,29.629,6.765,22,0,1,0,63,14,2,10.643,0,18,0,4
1843,122.62,184.516,29.883,6.035,22,0,1,0,60,14,2,13.791,0,20,0,2
1844,139.44,270.938,35.205,6.35,26,0,2,0,78,19,6,11.542,0,25,1,0
1845,118.18,172.891,31.896,5.097,22,0,1,0,59,11,2,10.193,0,17,2,3
1846,121.76,149.281,28.58,4.798,21,0,1,0,56,14,1,6.896,0,17,2,2
1847,123.58,164.688,39.002,7.562,22,0,1,0,56,15,2,7.345,0,17,1,4
1848,117.4,165.188,33.027,6.649,21,0,1,0,54,16,1,11.692,0,17,2,2
1849,117.98,207.172,37.313,6.45,23,0,1,0,65,19,3,9.144,0,21,1,1
1850,120.86,279.156,37.174,4.881,26,0,1,0,77,17,6,14.391,0,22,0,4
1851,114.24,143.391,24.287,2.117,21,0,1,0,57,10,1,4.347,0,16,3,2
1852,110.86,199.016,36.219,5.877,23,0,1,0,63,15,3,12.892,0,20,1,2
1853,145.06,217.953,45.084,11.887,25,0,2,0,65,15,5,10.493,0,17,2,6
1854,116.66,170.844,35.254,12.119,22,0,1,0,57,13,2,8.844,0,17,2,3
1855,113.6,219.766,32.967,5.653,24,0,1,0,72,12,4,8.994,0,18,1,5
1856,120.56,181.938,33.457,4.682,22,0,1,0,62,15,2,8.095,0,19,0,3
1857,111.56,155.438,33.143,5.329,21,0,1,0,55,12,1,7.045,0,19,0,2
1858,115.16,188.938,35.469,6.583,22,0,1,0,66,16,2,7.645,0,19,1,2
1859,123.94,244.953,38.465,4.217,25,0,1,0,75,11,5,9.744,0,19,2,5
1860,69.54,139.813,32.191,10.144,20,0,0,0,52,14,0,9.594,0,18,0,2
1861,150.06,308.828,30.625,1.063,27,0,2,0,93,17,7,15.89,0,19,2,6
1862,119.76,149.781,26.76,3.08,21,0,1,0,54,15,1,6.446,0,17,1,3
1863,69.98,143.922,29.914,6.533,20,0,0,0,62,7,0,4.497,0,18,0,2
1864,117.86,213.297,36.932,9.396,23,0,1,0,74,14,3,11.992,0,20,0,3
1865,118.82,224.422,41.051,6.674,24,0,1,0,65,16,4,11.393,0,19,3,2
1866,67.22,134.672,24.717,3.511,20,0,0,0,53,15,0,8.095,0,18,0,2
1867,113.06,167.859,35.713,6.342,22,0,1,0,56,12,2,10.493,0,21,1,0
1868,105.54,290.953,36.939,5.628,27,0,1,0,79,13,7,11.692,0,19,3,5
1869,69.68,137.594,21.758,1.66,20,0,0,0,54,14,0,5.546,0,19,0,1
1870,119.6,245.719,38.848,3.171,25,0,1,0,70,17,5,10.193,0,24,1,0
1871,161.36,283.609,34.822,3.619,26,0,2,0,81,16,6,15.14,0,23,1,2
1872,109.12,220.938,29.273,4.98,23,0,1,0,73,14,3,8.544,0,21,1,1
1873,117.86,176.906,27.211,4.449,22,0,1,0,59,13,2,7.345,0,18,1,3
1874,118.8,243.078,38.594,10.957,24,0,1,0,75,17,4,7.795,0,21,1,2
1875,108.42,176.078,28.607,6.242,22,0,1,0,63,14,2,4.497,0,18,0,4
1876,125.88,161.297,24.242,2.59,21,0,1,0,62,12,1,9.444,0,18,1,2
1877,112.64,173.797,26.367,4.125,21,0,1,0,64,13,1,11.842,0,19,0,2
1878,68.6,142.422,31.873,7.919,20,0,0,0,50,16,0,7.495,0,18,1,1
1879,66.96,134.188,31.627,9.098,20,0,0,0,52,12,0,6.446,0,18,1,1
1880,110.14,163.484,24.635,2.49,21,0,1,0,62,6,1,9.294,0,18,1,2
1881,69.1,136.563,31.396,3.212,20,0,0,0,50,18,0,6.296,0,19,0,1
1882,109.28,179.109,32.115,4.366,22,0,1,0,60,14,2,10.043,0,17,0,5
1883,118.76,184.984,32.422,5.122,22,0,1,0,58,17,2,12.742,0,18,2,2
1884,67.14,134.359,32.268,4.507,20,0,0,0,52,13,0,4.947,0,18,1,1
1885,108.86,196.375,31.178,4.424,23,0,1,0,66,12,3,8.245,0,14,4,5
1886,111.2,178.266,43.664,2.988,21,0,1,0,61,19,1,8.245,0,20,0,1
1887,112.44,166.188,42.297,11.131,22,0,1,0,62,12,2,3.148,0,16,2,4
1888,109.72,174.875,30.652,7.255,22,0,1,0,59,13,2,9.894,0,18,0,4
1889,105.44,170.469,35.951,1.843,21,0,1,0,60,11,1,7.945,0,20,0,1
1890,116.22,198.125,37.893,7.454,23,0,1,0,66,15,3,5.546,0,17,2,4
1891,121.36,186.813,26.33,2.108,23,0,1,0,63,17,3,7.045,0,18,2,3
1892,116.78,255.969,50.801,5.479,25,0,1,0,77,18,5,12.292,0,19,4,2
1893,120.3,186.469,26.936,2.772,22,0,1,0,72,11,2,7.795,0,20,1,1
1894,115.84,182.391,29.777,5.462,22,0,1,0,65,12,2,13.341,0,19,1,2
1895,138.52,237.0,39.564,9.521,25,0,2,0,68,18,5,13.641,0,19,2,4
1896,110.76,157.344,26.73,2.582,21,0,1,0,55,11,1,9.144,0,16,2,3
1897,121.66,210.813,39.975,6.599,23,0,1,0,68,13,3,13.042,0,20,0,3
1898,118.16,202.094,31.225,5.91,23,0,1,0,65,15,3,8.844,0,19,1,3
1899,110.16,205.453,29.654,2.889,23,0,1,0,66,15,3,10.493,0,19,1,3
1900,128.32,178.672,30.525,5.072,22,0,1,0,63,14,2,7.945,0,20,0,2
1901,118.94,210.75,29.152,3.935,23,0,1,0,73,14,3,9.744,0,19,2,2
1902,114.62,163.828,27.104,3.876,21,0,1,0,59,14,1,8.395,0,20,0,1
1903,124.0,221.719,34.576,4.341,24,0,1,0,67,16,4,11.393,0,19,2,3
1904,118.46,208.484,25.557,1.942,23,0,1,0,65,17,3,8.395,0,21,2,0
1905,112.6,207.531,27.453,3.744,23,0,1,0,71,13,3,7.195,0,19,2,2
1906,121.14,277.563,34.098,4.814,26,0,1,0,76,18,6,11.542,0,23,1,2
1907,119.54,218.766,32.6,7.197,23,0,1,0,73,11,3,11.542,0,21,0,2
1908,118.6,192.344,37.992,5.661,23,0,1,0,64,14,3,7.945,0,18,2,3
1909,110.7,143.203,36.994,10.434,21,0,1,0,53,9,1,7.645,0,16,2,3
1910,152.4,266.5,37.889,9.812,26,0,2,0,76,15,6,9.594,0,19,2,5
1911,159.06,262.391,43.063,13.306,25,0,2,0,78,23,5,12.292,0,22,1,2
1912,69.82,110.297,22.705,1.61,20,0,0,0,48,9,0,1.199,0,16,3,1
1913,102.94,147.469,34.912,11.771,21,0,1,0,57,10,1,3.148,0,17,1,3
1914,108.24,212.313,28.432,3.719,23,0,1,0,73,13,3,11.093,0,22,0,1
1915,121.92,169.922,25.457,2.324,21,0,1,0,65,12,1,8.844,0,20,0,1
1916,114.58,166.172,34.662,4.408,21,0,1,0,58,16,1,7.345,0,18,2,1
1917,118.34,163.719,34.219,5.412,21,0,1,0,57,15,1,11.393,0,19,1,1
1918,167.88,337.063,35.482,4.233,29,0,2,0,84,22,9,16.04,0,26,3,0
1919,174.4,314.938,47.084,8.583,28,0,2,0,85,18,8,16.489,0,21,3,4
1920,118.72,175.125,37.496,2.357,22,0,1,0,62,11,2,9.744,0,17,2,3
1921,118.0,159.516,26.764,4.499,21,0,1,0,61,10,1,9.594,0,17,1,3
1922,121.26,172.625,37.447,4.2,21,0,1,0,59,17,1,8.544,0,19,0,2
1923,108.82,196.422,26.945,4.2,22,0,1,0,72,15,2,8.544,0,19,0,3
1924,115.08,164.125,24.777,2.623,21,0,1,0,59,14,1,9.144,0,20,0,1
1925,119.76,262.797,35.361,7.438,25,0,1,0,81,16,5,9.594,0,21,0,4
1926,128.48,194.938,42.482,3.154,23,0,1,0,68,10,3,6.896,0,18,0,5
1927,69.9,137.078,28.881,1.776,20,0,0,0,54,15,0,3.298,0,19,1,0
1928,137.54,205.203,29.342,5.047,23,0,1,0,72,12,3,9.444,0,21,0,2
1929,118.64,178.594,33.977,6.591,22,0,1,0,63,14,2,8.245,0,20,0,2
1930,116.3,215.766,32.465,8.981,23,0,1,0,68,16,3,11.842,0,21,1,1
1931,110.54,229.281,32.99,8.508,24,0,1,0,74,13,4,9.294,0,21,1,2
1932,114.72,196.703,29.074,1.959,23,0,1,0,65,15,3,11.692,0,20,1,2
1933,128.22,268.906,34.359,7.429,25,0,1,0,82,13,5,16.789,0,21,1,3
1934,119.38,205.406,29.781,4.516,23,0,1,0,67,11,3,7.045,0,21,0,2
1935,127.58,279.656,33.906,4.175,25,0,1,0,89,16,5,13.491,0,24,0,1
1936,167.12,245.625,32.01,4.731,25,0,2,0,73,18,5,8.844,0,21,2,2
1937,107.94,186.188,32.043,8.068,22,0,1,0,66,15,2,7.495,0,20,0,2
1938,118.8,155.156,37.863,4.599,21,0,1,0,59,11,1,4.797,0,17,2,2
1939,184.9,235.891,42.295,7.869,25,0,2,0,72,17,5,10.943,0,20,3,2
1940,113.08,177.406,28.461,2.324,22,0,1,0,62,14,2,4.047,0,20,1,1
1941,105.32,185.0,28.406,5.113,22,0,1,0,70,8,2,7.495,0,21,0,1
1942,119.16,202.953,34.334,5.512,23,0,1,0,74,9,3,8.544,0,19,0,4
1943,126.66,184.984,38.051,4.3,22,0,1,0,56,22,2,10.643,0,18,4,0
1944,107.36,164.891,27.475,4.698,21,0,1,0,60,15,1,7.195,0,17,1,3
1945,88.84,155.5,28.449,4.018,21,0,1,0,56,11,1,6.746,0,17,2,2
1946,147.22,311.641,31.998,1.419,27,0,2,0,88,24,7,15.44,0,22,2,3
1947,123.6,205.188,34.357,9.787,23,0,1,0,69,10,3,10.043,0,20,0,3
1948,66.88,117.75,32.807,8.841,20,0,0,0,48,10,0,7.645,0,16,2,2
1949,117.8,186.484,30.869,4.599,22,0,1,0,62,12,2,9.444,0,18,0,4
1950,110.46,188.516,35.498,8.5,22,0,1,0,66,13,2,9.594,0,21,1,0
1951,122.02,222.078,42.361,6.964,24,0,1,0,65,14,4,9.744,0,19,1,4
1952,119.96,190.422,44.17,11.322,23,0,1,0,64,10,3,5.696,0,14,3,6
1953,123.06,236.234,30.42,4.175,24,0,1,0,75,16,4,11.692,0,19,0,5
1954,121.36,231.609,29.797,3.088,24,0,1,0,74,13,4,13.191,0,19,1,4
1955,115.5,209.359,25.494,1.411,23,0,1,0,70,13,3,7.795,0,20,0,3
1956,126.36,193.953,28.686,4.897,22,0,1,0,63,18,2,11.692,0,19,1,2
1957,118.5,146.547,35.164,2.988,21,0,1,0,52,15,1,7.345,0,17,3,1
1958,165.94,274.719,50.383,7.919,25,0,2,0,82,20,5,13.341,0,22,0,3
1959,69.24,131.75,45.574,5.744,20,0,0,0,53,8,0,5.247,0,16,3,1
1960,69.16,133.625,29.355,2.225,20,0,0,0,50,16,0,6.746,0,18,1,1
1961,121.26,202.297,26.391,2.258,23,0,1,0,72,11,3,5.396,0,17,0,6
1962,126.1,214.203,26.533,1.909,24,0,1,0,68,14,4,5.996,0,18,2,4
1963,113.86,195.641,28.088,4.333,22,0,1,0,70,16,2,7.645,0,18,1,3
1964,119.86,210.563,34.492,7.429,24,0,1,0,62,18,4,9.144,0,19,2,3
1965,109.64,183.375,41.297,8.791,22,0,1,0,66,12,2,6.896,0,18,2,2
1966,113.66,148.75,25.045,1.934,21,0,1,0,57,11,1,8.395,0,19,1,1
1967,117.54,205.828,32.533,3.337,23,0,1,0,67,16,3,9.444,0,19,2,2
1968,157.0,268.328,37.486,6.126,26,0,2,0,77,12,6,14.091,0,19,1,6
1969,69.86,134.609,28.102,2.457,20,0,0,0,53,10,0,6.746,0,19,0,1
1970,115.98,162.125,26.813,3.129,22,0,1,0,54,13,2,8.694,0,15,3,4
1971,111.06,164.281,33.246,4.482,21,0,1,0,59,12,1,11.243,0,20,0,1
1972,115.1,237.844,32.219,3.984,24,0,1,0,70,19,4,11.243,0,20,2,2
1973,117.98,189.141,35.119,10.974,23,0,1,0,61,15,3,8.245,0,16,0,7
1974,69.0,137.578,25.76,2.606,20,0,0,0,56,10,0,3.748,0,15,2,3
1975,106.72,162.094,32.016,8.068,21,0,1,0,58,13,1,9.144,0,19,0,2
1976,112.34,151.328,27.295,2.64,21,0,1,0,55,11,1,6.146,0,15,3,3
1977,120.84,161.75,28.311,6.906,21,0,1,0,56,18,1,5.696,0,18,2,1
1978,126.78,236.766,29.236,4.001,24,0,1,0,75,17,4,12.442,0,21,0,3
1979,172.08,320.766,45.484,2.349,28,0,2,0,94,17,8,18.588,0,21,1,6
1980,114.8,245.984,27.223,1.627,25,0,1,0,73,14,5,9.894,0,23,1,1
1981,117.76,216.359,27.469,3.279,23,0,1,0,77,14,3,7.945,0,19,0,4
1982,110.88,187.453,31.764,6.333,22,0,1,0,66,13,2,7.045,0,17,4,1
1983,110.3,159.828,30.365,6.956,21,0,1,0,59,14,1,6.146,0,19,0,2
1984,109.82,213.797,30.551,3.354,23,0,1,0,69,15,3,11.842,0,21,0,2
1985,159.02,250.609,34.896,5.114,25,0,2,0,78,15,5,13.191,0,20,1,4
1986,117.9,181.172,27.732,4.001,22,0,1,0,59,16,2,12.742,0,19,1,2
1987,106.22,157.656,36.244,2.507,21,0,1,0,57,15,1,9.744,0,18,1,2
1988,112.86,207.766,31.572,7.164,23,0,1,0,66,16,3,10.193,0,20,0,3
1989,68.3,127.0,27.816,4.549,20,0,0,0,48,14,0,4.797,0,19,0,1
1990,126.88,246.578,40.381,6.026,25,0,1,0,75,13,5,9.744,0,23,1,1
1991,117.62,197.172,26.314,3.603,22,0,1,0,72,14,2,10.343,0,21,0,1
1992,120.08,189.203,39.686,14.85,22,0,1,0,62,13,2,11.692,0,19,1,2
1993,121.52,299.672,41.668,4.881,27,0,1,0,87,13,7,13.191,0,22,1,4
1994,119.3,312.266,36.096,6.707,27,0,1,0,80,21,7,13.042,0,23,1,3
1995,124.32,158.078,29.416,7.006,21,0,1,0,56,15,1,6.146,0,19,2,0
1996,69.48,123.344,46.865,8.276,20,0,0,0,51,8,0,5.546,0,15,3,2
1997,123.12,252.953,38.752,5.91,25,0,1,0,76,16,5,10.043,0,20,3,2
1998,127.06,176.125,29.012,6.624,22,0,1,0,64,11,2,5.696,0,17,1,4
1999,119.72,277.359,31.455,4.208,26,0,1,0,79,18,6,11.393,0,22,2,2
2000,112.8,177.406,39.639,8.641,22,0,1,0,59,18,2,12.442,0,17,0,5
2001,122.78,177.891,23.361,0.813,22,0,1,0,65,11,2,9.294,0,19,1,2
2002,166.78,297.938,43.844,13.58,27,0,2,0,83,19,7,13.191,0,23,2,2
2003,120.6,164.016,49.473,7.072,22,0,1,0,59,11,2,4.347,0,16,3,3
2004,127.52,188.047,24.688,1.594,22,0,1,0,66,17,2,8.544,0,20,0,2
2005,69.16,141.047,23.9,2.739,20,0,0,0,53,13,0,8.994,0,19,0,1
2006,119.46,173.219,33.746,8.732,21,0,1,0,60,14,1,11.692,0,20,0,1
2007,108.6,175.359,26.867,3.652,22,0,1,0,60,13,2,13.042,0,16,1,5
2008,120.22,215.156,37.996,6.616,24,0,1,0,67,14,4,9.744,0,18,1,5
2009,170.38,316.891,38.539,6.666,28,0,2,0,81,21,8,15.14,0,25,2,1
2010,159.32,298.375,37.939,8.957,27,0,2,0,90,15,7,12.292,0,20,0,7
2011,68.64,143.266,23.998,3.304,20,0,0,0,56,12,0,9.894,0,17,0,3
2012,159.28,265.547,32.955,5.628,26,0,2,0,72,19,6,13.042,0,21,2,3
2013,117.08,186.172,34.646,7.222,22,0,1,0,58,19,2,8.544,0,21,0,1
2014,66.1,129.719,31.162,2.042,20,0,0,0,52,10,0,4.347,0,18,0,2
2015,117.28,159.266,34.496,5.669,21,0,1,0,57,16,1,4.047,0,17,2,2
2016,133.26,239.734,29.586,3.86,25,0,2,0,70,15,5,12.442,0,22,1,2
2017,124.68,185.594,28.033,5.703,22,0,1,0,66,14,2,9.294,0,21,0,1
2018,113.1,233.234,32.379,6.973,24,0,1,0,76,16,4,8.095,0,20,0,4
2019,106.72,200.328,32.215,6.815,23,0,1,0,67,15,3,7.945,0,19,1,3
2020,68.28,146.047,31.18,6.782,20,0,0,0,56,15,0,7.795,0,18,0,2
2021,116.48,211.703,33.158,8.658,24,0,1,0,62,17,4,13.491,0,19,1,4
2022,150.22,232.688,31.742,2.59,24,0,2,0,66,22,4,13.042,0,24,0,0
2023,163.04,231.141,39.842,9.297,24,0,2,0,72,17,4,10.493,0,20,1,3
2024,119.34,233.984,32.365,2.706,25,0,1,0,72,13,5,10.043,0,20,1,4
2025,115.8,255.797,44.025,12.709,25,0,1,0,77,14,5,14.391,0,21,1,3
2026,124.68,169.063,27.197,2.075,21,0,1,0,64,15,1,8.245,0,20,0,1
2027,121.8,294.109,43.73,13.472,27,0,1,0,78,18,7,11.992,0,22,1,4
2028,113.22,160.391,28.83,5.985,21,0,1,0,61,12,1,3.148,0,19,0,2
2029,106.18,161.703,31.047,1.461,21,0,1,0,62,13,1,5.247,0,21,0,0
2030,69.62,125.5,24.361,0.813,20,0,0,0,51,12,0,4.647,0,19,0,1
2031,116.54,294.531,38.615,6.74,26,0,1,0,82,17,6,16.04,0,25,1,0
2032,106.94,157.891,29.672,7.72,21,0,1,0,57,10,1,9.444,0,16,1,4
2033,115.18,215.563,38.045,5.263,22,0,1,0,75,18,2,14.391,0,21,0,1
2034,119.38,214.344,29.027,2.391,23,0,1,0,68,20,3,8.095,0,22,0,1
2035,65.66,139.625,23.26,2.606,20,0,0,0,56,9,0,7.195,0,16,0,4
2036,116.98,260.203,30.561,3.835,25,0,1,0,79,16,5,11.393,0,20,0,5
2037,109.54,152.172,39.119,7.67,21,0,1,0,57,12,1,7.345,0,16,2,3
2038,110.0,212.578,30.785,6.408,23,0,1,0,65,17,3,14.84,0,19,0,4
2039,171.58,229.953,33.672,8.201,25,0,2,0,76,11,5,10.343,0,19,0,6
2040,117.26,181.703,24.609,1.992,22,0,1,0,64,14,2,9.144,0,19,0,3
2041,132.78,156.266,27.975,4.698,21,0,1,0,59,12,1,6.596,0,18,0,3
2042,69.6,153.438,26.295,5.039,20,0,0,0,56,13,0,8.694,0,18,1,1
2043,105.34,157.891,27.262,5.445,21,0,1,0,59,7,1,5.846,0,18,0,3
2044,120.52,198.297,32.063,0.531,22,0,1,0,74,14,2,8.245,0,21,0,1
2045,105.54,162.047,30.09,5.279,21,0,1,0,57,15,1,9.744,0,18,1,2
2046,119.3,165.781,30.105,6.242,21,0,1,0,64,12,1,9.594,0,18,1,2
2047,130.8,274.531,37.748,5.902,26,0,1,0,76,20,6,14.99,0,21,2,3
2048,114.36,165.609,24.557,1.942,21,0,1,0,62,11,1,11.842,0,19,1,1
2049,131.32,232.891,33.855,6.964,24,0,1,0,74,16,4,10.643,0,22,0,2
2050,124.94,185.766,33.533,10.916,22,0,1,0,68,11,2,10.943,0,17,2,3
2051,121.92,184.297,25.803,2.175,22,0,1,0,64,15,2,5.396,0,20,1,1
2052,119.2,256.188,42.064,12.866,25,0,1,0,72,18,5,11.093,0,20,3,2
2053,114.16,163.688,30.623,7.23,21,0,1,0,56,16,1,11.842,0,19,0,2
2054,119.34,181.313,27.361,5.063,22,0,1,0,64,14,2,6.896,0,20,1,1
2055,69.66,127.484,34.219,9.687,20,0,0,0,50,10,0,9.144,0,17,2,1
2056,116.44,209.375,37.607,13.796,23,0,1,0,68,15,3,10.643,0,18,0,5
2057,155.0,266.25,55.652,7.23,27,0,2,0,77,15,7,12.892,0,19,1,7
2058,119.64,229.953,34.096,7.188,24,0,1,0,71,18,4,9.594,0,18,2,4
2059,163.0,214.672,35.539,9.488,24,0,2,0,66,17,4,8.245,0,19,1,4
2060,109.84,175.813,30.564,2.424,22,0,1,0,54,14,2,12.442,0,16,2,4
2061,123.9,178.078,29.43,7.022,21,0,1,0,69,12,1,4.797,0,19,0,2
2062,119.0,246.297,31.738,4.947,25,0,1,0,74,16,5,12.892,0,19,0,6
2063,120.76,231.625,32.615,4.831,24,0,1,0,73,16,4,10.343,0,19,0,5
2064,116.72,171.844,27.613,3.885,22,0,1,0,58,13,2,9.444,0,17,1,4
2065,69.6,138.219,27.471,4.665,20,0,0,0,53,13,0,10.043,0,19,1,0
2066,119.56,264.422,39.646,12.036,26,0,1,0,69,20,6,14.391,0,22,2,2
2067,115.96,195.563,27.504,3.785,23,0,1,0,67,11,3,9.144,0,15,3,5
2068,69.22,125.219,31.535,9.903,20,0,0,0,49,11,0,3.298,0,14,3,3
2069,159.52,264.094,35.131,5.794,25,0,2,0,79,17,5,19.337,0,19,2,4
2070,173.32,290.531,38.674,7.255,27,0,2,0,72,27,7,16.489,0,22,4,2
2071,111.62,173.719,25.418,2.756,21,0,1,0,63,15,1,8.544,0,19,1,1
2072,171.26,309.25,37.516,5.229,27,0,2,0,90,17,7,17.239,0,21,0,6
2073,126.94,261.891,35.799,3.121,25,0,1,0,82,16,5,10.493,0,22,1,2
2074,104.28,168.859,31.117,5.777,22,0,1,0,62,12,2,7.195,0,17,1,4
2075,124.1,187.734,54.199,12.958,23,0,1,0,57,18,3,9.744,0,18,2,3
2076,176.36,261.906,37.045,8.575,26,0,2,0,70,22,6,16.189,0,21,2,3
2077,116.36,161.844,30.324,7.894,21,0,1,0,54,17,1,7.495,0,19,1,1
2078,168.44,296.891,34.217,3.038,27,0,2,0,83,16,7,14.541,0,22,0,5
2079,165.04,270.063,34.326,5.52,26,0,2,0,75,19,6,14.391,0,24,1,1
2080,122.18,173.656,27.947,4.2,21,0,1,0,64,14,1,7.495,0,19,1,1
2081,117.36,201.281,34.799,9.272,23,0,1,0,64,17,3,11.243,0,22,0,1
2082,115.24,231.875,31.543,6.201,24,0,1,0,69,22,4,11.542,0,22,0,2
2083,109.4,191.547,23.424,1.345,22,0,1,0,67,14,2,8.694,0,21,0,1
2084,115.02,185.344,38.717,10.608,23,0,1,0,58,16,3,7.195,0,19,1,3
2085,127.4,193.609,29.586,3.387,23,0,1,0,67,11,3,8.395,0,19,0,4
2086,69.82,150.953,24.145,2.025,20,0,0,0,56,12,0,8.994,0,20,0,0
2087,102.96,148.156,30.133,8.16,21,0,1,0,55,10,1,6.296,0,17,2,2
2088,120.82,288.594,35.578,8.102,26,0,1,0,80,18,6,13.941,0,23,1,2
2089,116.88,203.453,40.729,8.259,23,0,1,0,68,13,3,8.095,0,22,0,1
2090,121.14,212.219,25.367,1.768,23,0,1,0,64,18,3,9.294,0,19,1,3
2091,117.32,268.859,28.898,2.739,25,0,1,0,84,15,5,11.243,0,22,0,3
2092,165.66,288.422,29.336,3.055,26,0,2,0,86,16,6,16.04,0,23,0,3
2093,113.22,149.016,27.025,3.802,21,0,1,0,53,16,1,3.598,0,17,2,2
2094,120.5,239.344,30.955,3.735,25,0,1,0,71,16,5,11.093,0,20,2,3
2095,118.8,173.859,35.656,3.453,22,0,1,0,60,12,2,11.542,0,19,1,2
2096,117.34,169.0,25.104,3.403,21,0,1,0,71,12,1,5.396,0,19,0,2
2097,120.82,205.813,24.609,1.992,22,0,1,0,77,15,2,6.446,0,21,0,1
2098,141.28,292.469,29.367,2.191,27,0,2,0,80,16,7,13.191,0,23,1,4
2099,122.0,197.25,32.779,7.828,23,0,1,0,63,15,3,11.992,0,21,1,1
2100,127.8,205.047,29.924,6.566,23,0,1,0,66,18,3,8.694,0,18,0,5
2101,107.94,216.422,29.113,3.885,23,0,1,0,73,14,3,7.345,0,19,1,3
2102,109.38,160.25,27.496,5.196,21,0,1,0,59,11,1,7.945,0,18,2,1
